Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,3503.79,(8),28.6484,8850.67,61.11,(0),462.254,(6),none
1,2457.18,(7),34.2099,5233.47,54.43,(1),385.907,(7),none
2,691.048,(3),64.5083,3782.96,11.955,(4),1351.0,(0),none
3,1636.64,(5),41.9173,2744.01,21.03,(2),496.159,(5),none
4,1868.23,(6),39.2333,2432.96,11.44,(5),582.123,(4),none
5,1582.49,(4),42.6284,2319.48,9.88,(6),631.364,(3),none
6,333.812,(1),92.8151,1091.55,5.106,(7),776.797,(2),none
7,110.8,(0),161.102,1071.28,4.593,(9),1131.48,(1),none
8,4209.03,(9),26.1384,741.29,18.0,(3),133.744,(9),none
9,472.727,(2),77.9946,484.498,4.759,(8),302.1,(8),none
