Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,5.19,(0),725.282,2615.16,0.8464,(18),11415.3,(0),['47-Ag-109_n-g']
1,202.5,(11),116.112,507.724,2.433,(3),577.289,(6),['47-Ag-107_n-g']
2,51.56,(5),230.109,493.562,1.1572,(14),1113.66,(1),['47-Ag-107_n-g']
3,133.9,(9),142.791,428.12,1.676,(10),636.711,(5),['47-Ag-109_n-g']
4,71.0,(7),196.093,386.49,1.3999,(11),748.205,(4),['47-Ag-109_n-g']
5,173.125,(10),125.577,289.983,2.166,(8),338.573,(10),['47-Ag-109_n-g']
6,16.3,(1),409.258,281.339,0.9863,(16),913.159,(2),['47-Ag-107_n-g']
7,316.5,(15),92.8761,280.544,2.437,(2),285.035,(11),['47-Ag-109_n-g']
8,30.6,(2),298.696,279.156,1.0929,(15),754.232,(3),['47-Ag-109_n-g']
9,310.8,(14),93.7239,238.367,2.294,(4),254.402,(12),['47-Ag-107_n-g']
10,55.8,(6),221.194,199.075,1.224,(13),440.244,(7),['47-Ag-109_n-g']
11,500.6,(18),73.8491,160.539,2.81,(0),135.085,(16),['47-Ag-109_n-g']
12,251.269,(13),104.237,131.55,2.27,(5),146.738,(15),['47-Ag-107_n-g']
13,41.57,(4),256.272,129.694,0.8126,(19),397.442,(8),['47-Ag-107_n-g']
14,466.7,(17),76.4842,124.599,2.178,(7),133.548,(17),['47-Ag-107_n-g']
15,40.3,(3),260.278,124.401,0.8806,(17),389.941,(9),['47-Ag-109_n-g']
16,209.2,(12),114.238,116.149,1.855,(9),153.665,(14),['47-Ag-109_n-g']
17,565.8,(19),69.4639,111.967,2.694,(1),96.9354,(19),['47-Ag-109_n-g']
18,386.7,(16),84.024,101.271,2.267,(6),102.136,(18),['47-Ag-109_n-g']
19,87.7,(8),176.437,83.9095,1.2854,(12),159.294,(13),['47-Ag-109_n-g']
