Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,39.93,(1),261.482,4266.31,2.024,(14),8877.93,(0),none
1,72.91,(3),193.507,1431.81,1.2305,(17),3389.25,(2),none
2,66.57,(2),202.512,1310.28,1.104,(18),3297.19,(3),none
3,212.8,(6),113.267,854.71,2.924,(6),1044.9,(5),none
4,8.13,(0),579.489,697.663,0.63315,(19),4066.69,(1),none
5,95.31,(4),169.247,630.661,1.5775,(16),1333.33,(4),none
6,286.4,(8),97.6347,567.639,2.563,(8),679.429,(6),none
7,270.0,(7),100.556,482.4,2.156,(13),625.139,(7),none
8,358.0,(9),87.3271,369.67,2.517,(10),416.99,(9),none
9,167.7,(5),127.592,363.868,1.805,(15),597.817,(8),none
10,447.9,(12),78.0729,333.383,2.525,(9),374.861,(10),none
11,394.0,(11),83.242,313.853,2.32,(11),353.91,(12),none
12,612.1,(14),66.7851,313.044,4.573,(2),247.982,(14),none
13,384.0,(10),84.3189,310.661,2.199,(12),355.773,(11),none
14,761.8,(15),59.8646,243.818,4.16,(3),181.929,(15),none
15,451.8,(13),77.7352,237.19,2.615,(7),288.457,(13),none
16,808.8,(16),58.0992,228.074,3.872,(4),167.26,(16),none
17,978.4,(18),52.8241,204.351,5.074,(0),119.042,(18),none
18,1037.1,(19),51.3074,184.562,4.92,(1),119.008,(19),none
19,868.9,(17),56.0539,168.466,3.742,(5),124.715,(17),none
